"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
2,"Bryce Stephens","WR",13,0,0,NA,0,15,149,9.9,1,279,NA,"arkansas",2022
3,"Rashod Dubinion","RB",13,0,0,NA,0,1,3,3,0,404,NA,"arkansas",2022
4,"Bumper Pool","LB",11,1,34,34,0,0,0,NA,0,34,NA,"arkansas",2022
1,"Braheam Murphy","RB",12,5,99,19.8,0,0,0,NA,0,502,NA,"army",2022
2,"Bo Kite","LB",11,1,9,9,0,0,0,NA,0,9,NA,"army",2022
3,"Brett Gerena","LB",11,1,9,9,0,0,0,NA,0,9,NA,"army",2022
4,"Maurice Bellan","QB",11,1,17,17,0,0,0,NA,0,92,NA,"army",2022
5,"Cameron Jones","CB",10,0,0,NA,0,6,56,9.3,0,59,NA,"army",2022
6,"Miles Stewart","RB",9,3,56,18.7,0,0,0,NA,1,85,NA,"army",2022
7,"Isaiah Morris","DB",8,0,0,NA,0,1,-6,-6,0,-6,NA,"army",2022
8,"Noah Short","S",8,0,0,NA,0,1,31,31,0,31,NA,"army",2022
9,"Tyrell Robinson","RB",5,1,21,21,0,5,67,13.4,1,544,NA,"army",2022
1,"Damari Alston","RB",12,4,47,11.8,0,0,0,NA,0,145,NA,"auburn",2022
2,"Jarquez Hunter","RB",12,14,302,21.6,0,0,0,NA,0,1194,NA,"auburn",2022
3,"Ja'Varrius Johnson","WR",12,0,0,NA,0,2,11,5.5,0,516,NA,"auburn",2022
4,"John Samuel Shenker","TE",12,1,8,8,0,0,0,NA,0,213,NA,"auburn",2022
5,"Keionte Scott","CB",12,2,34,17,0,14,134,9.6,0,168,NA,"auburn",2022
6,"Sean Jackson","RB",12,1,2,2,0,0,0,NA,0,2,NA,"auburn",2022
7,"Tyler Fromm","TE",12,1,3,3,0,0,0,NA,0,54,NA,"auburn",2022
8,"Dazalin Worsham","WR",11,0,0,NA,0,4,25,6.3,0,32,NA,"auburn",2022
1,"Amechi Uzodinma II","CB",12,16,374,23.4,0,0,0,NA,0,380,NA,"ball-state",2022
2,"Jayson Jackson","WR",12,0,0,NA,0,11,56,5.1,0,984,NA,"ball-state",2022
3,"Ryan Lezon","TE",12,1,15,15,0,0,0,NA,0,51,NA,"ball-state",2022
4,"Nic Jones","DB",11,2,27,13.5,0,0,0,NA,0,39,NA,"ball-state",2022
5,"Dean Tate","WR",7,0,0,NA,0,1,1,1,0,20,NA,"ball-state",2022
6,"Derin McCulley","DB",5,3,57,19,0,0,0,NA,0,57,NA,"ball-state",2022
7,"Blair Schonhorst","CB",2,0,0,NA,0,1,0,0,0,0,NA,"ball-state",2022
1,"Ben Sims","TE",12,1,0,0,0,0,0,NA,0,256,NA,"baylor",2022
2,"Gavin Holmes","WR",12,4,76,19,0,10,133,13.3,1,726,NA,"baylor",2022
3,"Matt Jones","LB",12,1,0,0,0,0,0,NA,0,0,NA,"baylor",2022
4,"Craig Williams","RB",11,10,192,19.2,0,0,0,NA,0,829,NA,"baylor",2022
5,"Monaray Baldwin","WR",11,9,147,16.3,0,1,-2,-2,0,781,NA,"baylor",2022
6,"Kelsey Johnson","TE",10,2,16,8,0,0,0,NA,0,79,NA,"baylor",2022
7,"Jordan Nabors","WR",9,7,155,22.1,0,4,58,14.5,0,280,NA,"baylor",2022
8,"Josh Fleeks","RB",3,1,10,10,0,0,0,NA,0,86,NA,"baylor",2022
1,"Ashton Jeanty","RB",14,1,22,22,0,0,0,NA,0,998,NA,"boise-state",2022
2,"Latrell Caples","WR",14,0,0,NA,0,10,55,5.5,0,610,NA,"boise-state",2022
3,"Tyler Crowe","RB",14,1,11,11,0,0,0,NA,0,150,NA,"boise-state",2022
4,"George Holani","RB",13,0,0,NA,0,11,82,7.5,0,1390,NA,"boise-state",2022
5,"Elelyon Noa","RB",12,1,19,19,0,0,0,NA,0,168,NA,"boise-state",2022
6,"Stefan Cobbs","WR",12,3,46,15.3,0,4,27,6.8,0,476,NA,"boise-state",2022
7,"Cole Wright","WR",10,10,221,22.1,0,0,0,NA,0,280,NA,"boise-state",2022
8,"Kaden Dudley","RB",8,7,199,28.4,0,0,0,NA,0,219,NA,"boise-state",2022
1,"Jaelen Gill","WR",12,24,509,21.2,0,6,24,4,0,921,NA,"boston-college",2022
2,"Taji Johnson","WR",12,1,27,27,0,0,0,NA,0,118,NA,"boston-college",2022
3,"Zay Flowers","WR",12,0,0,NA,0,7,43,6.1,0,1160,NA,"boston-college",2022
4,"Xavier Coleman","RB",8,1,20,20,0,0,0,NA,0,117,NA,"boston-college",2022
5,"Jaden Williams","WR",6,4,90,22.5,0,0,0,NA,0,268,NA,"boston-college",2022
1,"Andrew Bench","TE",13,1,-1,-1,0,0,0,NA,0,124,NA,"bowling-green-state",2022
2,"Diego Neri","LB",13,1,0,0,0,0,0,NA,0,0,NA,"bowling-green-state",2022
3,"Jaison Patterson","RB",13,1,21,21,0,0,0,NA,0,635,NA,"bowling-green-state",2022
4,"Nick Mosley","RB",13,1,21,21,0,0,0,NA,0,127,NA,"bowling-green-state",2022
5,"Odieu Hiliare","WR",13,3,50,16.7,0,0,0,NA,0,802,NA,"bowling-green-state",2022
6,"Taron Keith","RB",12,18,491,27.3,1,0,0,NA,0,1019,NA,"bowling-green-state",2022
7,"Jake Rogers","WR",10,0,0,NA,0,7,86,12.3,0,86,NA,"bowling-green-state",2022
8,"Jhaylin Embry","WR",8,11,260,23.6,0,4,59,14.8,0,387,NA,"bowling-green-state",2022
9,"Rocco Hicks","TE",7,1,13,13,0,0,0,NA,0,13,NA,"bowling-green-state",2022
10,"Davon Ferguson","DB",3,1,8,8,0,0,0,NA,0,8,NA,"bowling-green-state",2022
1,"Talmage Gunther","WR",13,3,44,14.7,0,4,12,3,0,56,NA,"brigham-young",2022
2,"Hobbs Nyberg","WR",11,17,388,22.8,0,9,115,12.8,0,503,NA,"brigham-young",2022
3,"Caleb Christensen","DB",7,2,18,9,0,0,0,NA,0,18,NA,"brigham-young",2022
1,"Cole Harrity","WR",13,1,2,2,0,0,0,NA,0,172,NA,"buffalo",2022
2,"Justin Marshall","WR",13,1,19,19,0,0,0,NA,0,856,NA,"buffalo",2022
3,"Quian Williams","WR",13,4,128,32,0,7,13,1.9,0,886,NA,"buffalo",2022
4,"Robbie Mangas","TE",13,1,3,3,0,0,0,NA,0,149,NA,"buffalo",2022
5,"Trevor Borland","TE",11,1,13,13,0,0,0,NA,0,100,NA,"buffalo",2022
6,"Ron Cook Jr.","RB",10,19,410,21.6,0,1,-4,-4,0,1213,NA,"buffalo",2022
7,"Chandler Baker","WR",4,5,85,17,0,2,1,0.5,0,86,NA,"buffalo",2022
1,"Mavin Anderson","WR",12,7,101,14.4,0,0,0,NA,0,471,NA,"california",2022
2,"Jeremiah Hunter","WR",11,0,0,NA,0,19,196,10.3,0,1161,NA,"california",2022
3,"Ashton Hayes","RB",7,12,241,20.1,0,0,0,NA,0,255,NA,"california",2022
4,"Justin Baker","WR",6,0,0,NA,0,3,37,12.3,0,92,NA,"california",2022
1,"Isaiah Bowser","RB",14,2,27,13.5,0,0,0,NA,0,1011,NA,"central-florida",2022
2,"Johnny Richardson","RB",14,5,78,15.6,0,0,0,NA,0,570,NA,"central-florida",2022
3,"Xavier Townsend","WR",14,3,47,15.7,0,19,177,9.3,0,378,NA,"central-florida",2022
4,"R.J. Harvey","RB",13,1,20,20,0,0,0,NA,0,1031,NA,"central-florida",2022
5,"Ryan O'Keefe","WR",13,22,448,20.4,0,0,0,NA,0,1395,NA,"central-florida",2022
6,"Divaad Wilson","DB",12,0,0,NA,0,5,33,6.6,0,54,NA,"central-florida",2022
7,"Trillion Coles","RB",11,1,19,19,0,0,0,NA,0,19,NA,"central-florida",2022
1,"Justin Whiteside","LB",12,1,-6,-6,0,0,0,NA,0,5,NA,"central-michigan",2022
2,"De'Javion Stepney","DB",11,8,214,26.8,0,1,-2,-2,0,219,NA,"central-michigan",2022
3,"Irone Jackson","WR",11,12,220,18.3,0,0,0,NA,0,239,NA,"central-michigan",2022
4,"Christian Brown","RB",10,1,17,17,0,1,-1,-1,0,65,NA,"central-michigan",2022
5,"Sam Hicks","WR",10,7,197,28.1,0,0,0,NA,0,209,NA,"central-michigan",2022
6,"Marion Lukes","RB",8,2,33,16.5,0,0,0,NA,0,437,NA,"central-michigan",2022
7,"Jordyn Williams","WR",7,0,0,NA,0,15,107,7.1,0,107,NA,"central-michigan",2022
8,"Myles Bailey","RB",7,1,21,21,0,0,0,NA,0,280,NA,"central-michigan",2022
9,"Noah Koenigsknecht","WR",7,1,5,5,0,0,0,NA,0,172,NA,"central-michigan",2022
10,"Alec Ward","WR",4,0,0,NA,0,3,1,0.3,0,1,NA,"central-michigan",2022
11,"Jesse Prewitt III","WR",2,0,0,NA,0,1,-2,-2,0,-2,NA,"central-michigan",2022
1,"B.J. Turner","LB",12,1,0,0,0,0,0,NA,0,10,NA,"charlotte",2022
2,"Grant Dubose","WR",12,0,0,NA,0,9,76,8.4,0,868,NA,"charlotte",2022
3,"Shadrick Byrd","RB",12,32,652,20.4,0,0,0,NA,0,1494,NA,"charlotte",2022
4,"Steven Parker","S",12,0,0,NA,0,1,13,13,0,13,NA,"charlotte",2022
5,"Taylor Thompson","TE",12,1,0,0,0,0,0,NA,0,263,NA,"charlotte",2022
6,"Reid Williford","LB",11,1,2,2,0,0,0,NA,0,2,NA,"charlotte",2022
7,"Victor Tucker","WR",10,0,0,NA,0,4,18,4.5,0,432,NA,"charlotte",2022
8,"Henry Rutledge","RB",8,7,138,19.7,0,0,0,NA,0,416,NA,"charlotte",2022
9,"Johnny Martin","RB",4,2,46,23,0,0,0,NA,0,217,NA,"charlotte",2022
1,"Charles McClelland","RB",13,2,15,7.5,0,0,0,NA,0,980,NA,"cincinnati",2022
2,"Ryan Mullaney","DL",13,1,0,0,0,0,0,NA,0,0,NA,"cincinnati",2022
3,"Jadon Thompson","WR",12,3,146,48.7,1,4,38,9.5,0,577,NA,"cincinnati",2022
4,"Tre Tucker","WR",12,9,192,21.3,0,3,46,15.3,0,917,NA,"cincinnati",2022
5,"Drew Donley","WR",11,5,119,23.8,0,0,0,NA,0,119,NA,"cincinnati",2022
6,"Tyler Scott","WR",11,1,0,0,0,0,0,NA,0,899,NA,"cincinnati",2022
7,"Ryan Montgomery","RB",9,2,19,9.5,0,7,75,10.7,0,429,NA,"cincinnati",2022
1,"Antonio Williams","WR",14,1,26,26,0,15,129,8.6,0,767,NA,"clemson",2022
2,"Drew Swinney","WR",14,2,16,8,0,0,0,NA,0,81,NA,"clemson",2022
3,"Phil Mafah","RB",14,2,45,22.5,0,0,0,NA,0,608,NA,"clemson",2022
4,"Will Shipley","RB",14,13,324,24.9,0,0,0,NA,0,1748,NA,"clemson",2022
5,"Will Taylor","WR",10,0,0,NA,0,10,26,2.6,0,42,NA,"clemson",2022
1,"Jared Brown","WR",13,1,18,18,0,0,0,NA,0,994,NA,"coastal-carolina",2022
2,"Matthew McDoom","CB",13,20,451,22.6,1,0,0,NA,0,451,NA,"coastal-carolina",2022
3,"Tavyn Jackson","S",13,4,51,12.8,0,1,16,16,0,121,NA,"coastal-carolina",2022
4,"Tyson Mobley","WR",13,0,0,NA,0,9,51,5.7,0,542,NA,"coastal-carolina",2022
5,"Tre Pinkney","LB",12,1,0,0,0,0,0,NA,0,11,NA,"coastal-carolina",2022
6,"Braydon Bennett","RB",4,5,73,14.6,0,0,0,NA,0,242,NA,"coastal-carolina",2022
1,"Gary Williams","TE",12,1,0,0,0,0,0,NA,0,24,NA,"colorado-state",2022
2,"Justus Ross-Simmons","WR",12,1,23,23,0,0,0,NA,0,447,NA,"colorado-state",2022
3,"Tory Horton","WR",12,0,0,NA,0,11,171,15.5,1,1308,NA,"colorado-state",2022
4,"Keegan Holles","RB",9,11,163,14.8,0,0,0,NA,0,204,NA,"colorado-state",2022
5,"A'Jon Vivens","RB",5,6,133,22.2,0,0,0,NA,0,263,NA,"colorado-state",2022
6,"Thomas Pannunzio","WR",4,0,0,NA,0,2,0,0,0,0,NA,"colorado-state",2022
7,"Melquan Stovall","WR",3,0,0,NA,0,4,10,2.5,0,116,NA,"colorado-state",2022
1,"Charlie Offerdahl","RB",12,2,31,15.5,0,0,0,NA,0,228,NA,"colorado",2022
2,"Erik Olsen","TE",12,2,10,5,0,0,0,NA,0,31,NA,"colorado",2022
3,"Maurice Bell","WR",12,3,56,18.7,0,0,0,NA,0,115,NA,"colorado",2022
4,"Nikko Reed","CB",12,19,430,22.6,0,2,15,7.5,0,501,NA,"colorado",2022
5,"R.J. Sneed","WR",11,0,0,NA,0,2,15,7.5,0,189,NA,"colorado",2022
6,"Deion Smith","RB",10,1,11,11,0,0,0,NA,0,488,NA,"colorado",2022
7,"Jordyn Tyson","WR",9,2,47,23.5,0,4,131,32.8,1,644,NA,"colorado",2022
8,"Chase Penry","WR",4,0,0,NA,0,3,16,5.3,0,41,NA,"colorado",2022
9,"Dante Capolungo","WR",3,6,165,27.5,0,0,0,NA,0,181,NA,"colorado",2022
1,"Robert Burns","RB",13,2,56,28,0,0,0,NA,0,458,NA,"connecticut",2022
2,"Dajon Harrison","WR",12,0,0,NA,0,3,25,8.3,0,47,NA,"connecticut",2022
3,"Victor Rosa","RB",12,15,283,18.9,0,9,53,5.9,0,987,NA,"connecticut",2022
4,"Devontae Houston","RB",10,8,151,18.9,0,0,0,NA,0,777,NA,"connecticut",2022
5,"Brian Brewton","RB",5,5,93,18.6,0,0,0,NA,0,203,NA,"connecticut",2022
6,"Cameron Ross","WR",3,0,0,NA,0,4,5,1.3,0,26,NA,"connecticut",2022
1,"Jalon Calhoun","WR",13,2,26,13,0,9,113,12.6,0,1012,NA,"duke",2022
2,"Jaylen Stinson","S",13,15,380,25.3,0,0,0,NA,0,408,NA,"duke",2022
3,"Shamir Hagans","WR",13,2,40,20,0,4,146,36.5,1,586,NA,"duke",2022
4,"Jontavis Robertson","WR",12,6,130,21.7,0,0,0,NA,0,321,NA,"duke",2022
5,"Rocky Shelton II","LB",12,3,12,4,0,0,0,NA,0,12,NA,"duke",2022
6,"Terry Moore","RB",8,3,57,19,0,0,0,NA,0,211,NA,"duke",2022
1,"Aapri Washington","CB",13,1,27,27,0,0,0,NA,0,27,NA,"east-carolina",2022
2,"Chance Bates","LB",13,1,5,5,0,0,0,NA,0,16,NA,"east-carolina",2022
3,"Malik Fleming","CB",13,1,15,15,0,19,134,7.1,0,198,NA,"east-carolina",2022
4,"Keaton Mitchell","RB",12,5,133,26.6,0,0,0,NA,0,1837,NA,"east-carolina",2022
5,"Ryan Jones","TE",12,1,0,0,0,0,0,NA,0,414,NA,"east-carolina",2022
6,"Maceo Donald","WR",11,4,51,12.8,0,0,0,NA,0,51,NA,"east-carolina",2022
7,"Marlon Gunn Jr.","RB",11,4,114,28.5,0,0,0,NA,0,535,NA,"east-carolina",2022
8,"G'Mone Wilson","CB",8,1,10,10,0,0,0,NA,0,10,NA,"east-carolina",2022
9,"Jsi Hatfield","WR",8,14,387,27.6,1,0,0,NA,0,556,NA,"east-carolina",2022
1,"Hassan Beydoun","WR",13,8,114,14.3,0,5,26,5.2,0,617,NA,"eastern-michigan",2022
2,"Jaylon Jackson","RB",13,23,571,24.8,1,0,0,NA,0,1096,NA,"eastern-michigan",2022
3,"Samson Evans","RB",12,2,21,10.5,0,0,0,NA,0,1280,NA,"eastern-michigan",2022
4,"Tanner Knue","WR",12,1,7,7,0,0,0,NA,0,655,NA,"eastern-michigan",2022
5,"Russ Vaden","DB",11,1,19,19,0,0,0,NA,0,44,NA,"eastern-michigan",2022
6,"Dylan Drummond","WR",10,0,0,NA,0,4,26,6.5,0,551,NA,"eastern-michigan",2022
7,"Elijah Jackson-Anderson","RB",4,5,28,5.6,0,0,0,NA,0,29,NA,"eastern-michigan",2022
1,"LaJohntay Wester","WR",12,0,0,NA,0,14,136,9.7,0,961,NA,"florida-atlantic",2022
2,"Jayshon Platt","WR",11,7,135,19.3,0,0,0,NA,0,161,NA,"florida-atlantic",2022
3,"Je'Quan Burton","WR",11,2,30,15,0,0,0,NA,0,549,NA,"florida-atlantic",2022
4,"Jacob Pasley","TE",10,1,8,8,0,0,0,NA,0,8,NA,"florida-atlantic",2022
5,"Johnny Ford","RB",8,2,44,22,0,0,0,NA,0,314,NA,"florida-atlantic",2022
6,"Jordan Young","WR",7,2,7,3.5,0,0,0,NA,0,43,NA,"florida-atlantic",2022
1,"Dean Patterson","WR",12,1,21,21,0,3,3,1,0,303,NA,"florida-international",2022
2,"Eric Wilson Jr.","RB",12,6,116,19.3,0,0,0,NA,0,479,NA,"florida-international",2022
3,"Keegan Davis","DL",12,1,9,9,0,0,0,NA,0,9,NA,"florida-international",2022
4,"Lexington Joseph","RB",12,27,566,21,0,0,0,NA,0,1271,NA,"florida-international",2022
5,"Tyrese Chambers","WR",10,0,0,NA,0,8,28,3.5,0,580,NA,"florida-international",2022
1,"Jammie Robinson","DB",13,0,0,NA,0,1,7,7,0,7,NA,"florida-state",2022
2,"Mycah Pittman","WR",13,1,13,13,0,18,169,9.4,0,547,NA,"florida-state",2022
3,"Trey Benson","RB",13,5,192,38.4,1,0,0,NA,0,1326,NA,"florida-state",2022
4,"Malakai Menzer","DL",12,1,4,4,0,0,0,NA,0,4,NA,"florida-state",2022
5,"Ontaria Wilson","WR",12,0,0,NA,0,1,51,51,0,546,NA,"florida-state",2022
6,"Sam McCall","DB",8,8,142,17.8,0,0,0,NA,0,142,NA,"florida-state",2022
1,"Jason Marshall Jr.","DB",13,0,0,NA,0,1,-5,-5,0,-5,NA,"florida",2022
2,"Ricky Pearsall","WR",13,0,0,NA,0,4,27,6.8,0,801,NA,"florida",2022
3,"Trevor Etienne","RB",13,17,421,24.8,0,0,0,NA,0,1206,NA,"florida",2022
4,"Ja'Markis Weston","S",12,3,54,18,0,0,0,NA,0,54,NA,"florida",2022
5,"Xzavier Henderson","WR",11,7,111,15.9,0,11,108,9.8,0,629,NA,"florida",2022
1,"Malik Sherrod","RB",14,8,175,21.9,0,0,0,NA,0,654,NA,"fresno-state",2022
2,"Nikko Remigio","WR",14,21,480,22.9,0,13,259,19.9,2,1633,NA,"fresno-state",2022
3,"Zane Pope","WR",14,1,18,18,0,0,0,NA,0,641,NA,"fresno-state",2022
1,"Khaleb Hood","WR",13,1,20,20,0,7,62,8.9,0,1010,NA,"georgia-southern",2022
2,"OJ Arnold","RB",13,13,250,19.2,0,0,0,NA,0,565,NA,"georgia-southern",2022
3,"Darius Lewis","WR",9,8,123,15.4,0,0,0,NA,0,178,NA,"georgia-southern",2022
4,"A.J. Brown","RB",8,3,42,14,0,0,0,NA,0,116,NA,"georgia-southern",2022
5,"Amare Jones","RB",8,1,16,16,0,12,112,9.3,0,609,NA,"georgia-southern",2022
1,"Ahmon Green","TE",12,2,3,1.5,0,0,0,NA,0,110,NA,"georgia-state",2022
2,"Kris Byrd","TE",11,2,0,0,0,0,0,NA,0,110,NA,"georgia-state",2022
3,"Tailique Williams","WR",10,3,36,12,0,7,43,6.1,0,242,NA,"georgia-state",2022
4,"Jamyest Williams","RB",8,2,34,17,0,4,15,3.8,0,523,NA,"georgia-state",2022
5,"KZ Adams","RB",4,2,30,15,0,0,0,NA,0,35,NA,"georgia-state",2022
1,"Hassan Hall","RB",12,9,214,23.8,0,1,0,0,0,900,NA,"georgia-tech",2022
2,"Malik Rutherford","WR",12,1,39,39,0,0,0,NA,0,268,NA,"georgia-tech",2022
3,"Nate McCollum","WR",11,1,4,4,0,7,79,11.3,0,794,NA,"georgia-tech",2022
4,"Daylon Gordon","RB",10,1,8,8,0,0,0,NA,0,8,NA,"georgia-tech",2022
5,"Rodney Shelley","DB",10,0,0,NA,0,1,5,5,0,5,NA,"georgia-tech",2022
6,"Kaleb Edwards","DB",9,1,8,8,0,0,0,NA,0,8,NA,"georgia-tech",2022
1,"Daijun Edwards","RB",15,2,37,18.5,0,0,0,NA,0,907,NA,"georgia",2022
2,"Kamari Lassiter","DB",15,0,0,NA,0,1,-4,-4,0,-4,NA,"georgia",2022
3,"Kearis Jackson","WR",15,18,391,21.7,0,3,51,17,0,757,NA,"georgia",2022
4,"Ladd McConkey","WR",15,0,0,NA,0,16,197,12.3,0,1093,NA,"georgia",2022
5,"Mykel Williams","DL",15,1,0,0,0,0,0,NA,0,0,NA,"georgia",2022
6,"Nolan Smith","LB",8,1,9,9,0,0,0,NA,0,9,NA,"georgia",2022
7,"Mekhi Mews","WR",4,0,0,NA,0,1,21,21,0,30,NA,"georgia",2022
1,"Dedrick Parson","RB",13,1,-4,-4,0,1,-3,-3,0,994,NA,"hawaii",2022
2,"Tylan Hines","RB",13,4,36,9,0,1,3,3,0,755,NA,"hawaii",2022
3,"Kaulana Makaula","DB",12,0,0,NA,0,1,17,17,0,17,NA,"hawaii",2022
4,"Chuuky Hines","WR",11,9,157,17.4,0,0,0,NA,0,211,NA,"hawaii",2022
5,"Jalen Perdue","DB",11,23,432,18.8,0,0,0,NA,0,432,NA,"hawaii",2022
6,"Nicholas Cenacle","WR",11,4,35,8.8,0,4,0,0,0,134,NA,"hawaii",2022
7,"Dior Scott","WR",10,0,0,NA,0,6,21,3.5,0,220,NA,"hawaii",2022
1,"C.J. Nelson","WR",13,1,0,0,0,0,0,NA,0,7,NA,"houston",2022
2,"Matt Byrnes","TE",13,3,29,9.7,0,0,0,NA,0,79,NA,"houston",2022
3,"Nathaniel Dell","WR",13,0,0,NA,0,9,153,17,1,1560,NA,"houston",2022
4,"Peyton Sawyer","WR",13,13,291,22.4,0,2,27,13.5,0,422,NA,"houston",2022
5,"Jalen Emery","DB",12,0,0,NA,0,1,0,0,0,0,NA,"houston",2022
6,"Jayce Rogers","DB",12,17,437,25.7,1,0,0,NA,0,519,NA,"houston",2022
7,"Ja'Kori Morgan","WR",11,1,3,3,0,0,0,NA,0,3,NA,"houston",2022
8,"Logan Compton","TE",11,1,11,11,0,0,0,NA,0,11,NA,"houston",2022
9,"Matthew Golden","WR",11,5,116,23.2,0,0,0,NA,0,700,NA,"houston",2022
10,"Bryan Henry","TE",5,1,10,10,0,0,0,NA,0,10,NA,"houston",2022
1,"Isaiah Williams","WR",13,0,0,NA,0,16,120,7.5,0,840,NA,"illinois",2022
2,"Michael Marchese","TE",13,1,9,9,0,0,0,NA,0,151,NA,"illinois",2022
3,"Miles Scott","WR",13,0,0,NA,0,2,9,4.5,0,38,NA,"illinois",2022
4,"Peyton Vining","DB",13,9,188,20.9,0,1,0,0,0,188,NA,"illinois",2022
5,"Reggie Love III","RB",13,1,30,30,0,0,0,NA,0,362,NA,"illinois",2022
6,"Tip Reiman","TE",13,1,3,3,0,0,0,NA,0,177,NA,"illinois",2022
7,"Hank Beatty","WR",12,0,0,NA,0,2,2,1,0,27,NA,"illinois",2022
8,"Pat Bryant","WR",12,4,85,21.3,0,0,0,NA,0,538,NA,"illinois",2022
9,"Kody Case","WR",4,0,0,NA,0,2,16,8,0,16,NA,"illinois",2022
1,"Josh Henderson","RB",12,3,46,15.3,0,0,0,NA,0,718,NA,"indiana",2022
2,"Louis Moore","DB",12,1,4,4,0,0,0,NA,0,4,NA,"indiana",2022
3,"Jaylin Lucas","RB",11,21,591,28.1,2,0,0,NA,0,944,NA,"indiana",2022
